Received,Device Name,Type,DevAddr,MAC,U/L RSSI,U/L SNR,FCnt,Datarate,ACK,Port,Frequency,MAC Command,Data
2025-10-02 11:31:45,2410,Unconfirmed_Down,FFB1E801,0016C001F1DE40D9,,,574,SF10BW500,true,0,924.5,,
2025-10-02 11:31:45,2410,Confirmed_Up,FFB1E801,0016C001F1DE40D9,-42,13.5,574,SF10BW125,false,1,905.3,,013E000400030000000043
2025-10-02 11:31:44,2410,Confirmed_Up,FFB1E801,0016C001F1DE40D9,-45,9.2,573,SF10BW125,false,1,904.3,,013D050004000000050005
2025-10-02 11:31:43,2410,Unconfirmed_Down,FFB1E801,0016C001F1DE40D9,,,573,SF10BW500,true,0,926.3,,
2025-10-02 11:31:42,2410,Unconfirmed_Down,FFB1E801,0016C001F1DE40D9,,,572,SF10BW500,true,0,923.3,,
2025-10-02 11:31:42,2410,Confirmed_Up,FFB1E801,0016C001F1DE40D9,-46,14,572,SF10BW125,false,1,904.9,,013C000500040000000800
2025-10-02 11:31:41,2410,Confirmed_Up,FFB1E801,0016C001F1DE40D9,-40,13.2,571,SF10BW125,false,1,903.9,,013B00005423E20700000A
2025-10-02 11:31:40,2410,Unconfirmed_Down,FFB1E801,0016C001F1DE40D9,,,571,SF10BW500,true,0,926.9,,
2025-10-02 11:31:39,2410,Confirmed_Up,FFB1E801,0016C001F1DE40D9,-39,13.5,570,SF10BW125,false,1,905.1,,813A3A5008070000003969
2025-10-02 11:31:38,2410,Unconfirmed_Down,FFB1E801,0016C001F1DE40D9,,,570,SF10BW500,true,0,925.7,,
2025-10-02 11:31:37,2410,Unconfirmed_Down,FFB1E801,0016C001F1DE40D9,,,569,SF10BW500,true,0,923.9,,
2025-10-02 11:31:37,2410,Confirmed_Up,FFB1E801,0016C001F1DE40D9,-40,13.5,569,SF10BW125,false,1,904.7,,0139003CD7895C79
2025-10-02 11:31:36,2410,Unconfirmed_Down,FFB1E801,0016C001F1DE40D9,,,568,SF10BW500,true,0,927.5,,
2025-10-02 11:31:36,2410,Confirmed_Up,FFB1E801,0016C001F1DE40D9,-39,12.5,568,SF10BW125,false,1,904.1,,0138D7895C60091B000100
